station_name,station_add,station_lat,station_lng,intersection_id,intersection_lat,intersection_lng,shortest_distance
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278632281,40.6925287,-73.9888795,10209.027000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278632502,40.6950187,-73.9886923,10486.612000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278632503,40.6961134,-73.988653,10515.339000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278634702,40.6925341,-73.9890601,10895.461000000007
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,588036470,40.6910889,-73.986427,9951.326000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,597844593,40.6929609,-73.9833513,10062.529000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,597844596,40.6930266,-73.9831149,9918.650000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,597844756,40.6924916,-73.9905666,10304.964000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,597844772,40.6936062,-73.9835754,9987.610000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258875373,40.6913337,-73.9820768,9541.061000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258875489,40.6899251,-73.9813796,9373.759000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258875710,40.6920539,-73.9824379,9626.735000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258875754,40.688872,-73.9808694,9248.898000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258945540,40.6932475,-73.9887372,10290.556000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258945651,40.693201,-73.9888695,10283.867000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1258945659,40.693253,-73.988997,10815.297000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,1693893347,40.6931259,-73.9872481,10137.747000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,2696777590,40.6899461,-73.983563,9582.725000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,3026465132,40.6936053,-73.9833753,9850.633000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,3536386693,40.6932538,-73.9862175,10173.025000000007
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,4526565698,40.693721,-73.9834313,9836.929000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,4735727610,40.6922318,-73.9872962,10038.245000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,5009155051,40.694921,-73.9860671,10435.012000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,6933321234,40.6910987,-73.9891992,10047.562000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,6993160951,40.6936085,-73.9842856,9927.733000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,9201526517,40.6961868,-73.9905921,10749.092000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,9664385497,40.69496,-73.9889475,10625.366000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,10001058440,40.6949359,-73.988697,10477.397000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,11381945329,40.695257,-73.9886807,10513.128000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,11381945330,40.6961114,-73.9885861,10520.983000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464631,40.6920559,-73.9826228,23276.116000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464823,40.6921704,-73.9891263,23482.691
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464824,40.6918024,-73.9882134,23491.339999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464827,40.6914546,-73.9873387,23408.066999999995
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464832,40.690663,-73.9853532,23577.977000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464834,40.690561,-73.985105,23601.779000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464836,40.690292,-73.984433,23538.575000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464838,40.6901448,-73.9840629,23573.811000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464844,40.6897015,-73.9829511,23665.037000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464847,40.689358,-73.982098,23746.478000000003
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42464848,40.6889411,-73.9810499,23647.037000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42466438,40.6887841,-73.9835721,23779.700000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42469226,40.6932563,-73.9881544,23654.001999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42469228,40.6922794,-73.9881997,23545.308999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42476732,40.6946198,-73.9906274,23378.575999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42480566,40.693036,-73.984292,23233.222000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42480569,40.6930502,-73.9852301,23312.330000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42480571,40.693088,-73.986226,23308.318999999992
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42481888,40.6950251,-73.9889427,23164.519999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42481889,40.6949665,-73.987162,23017.241999999995
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42491554,40.6959659,-73.9845903,22810.655000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42491582,40.6911662,-73.9821756,23381.987000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42491585,40.6899297,-73.9815542,23529.124000000003
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42491589,40.688761,-73.980843,23673.596000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42492210,40.6904673,-73.9878775,23527.345999999994
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42492213,40.6898629,-73.9882859,23602.859999999993
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42492415,40.696123,-73.9888829,23042.331
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42494919,40.6922042,-73.9862727,23495.591000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42494920,40.6921587,-73.9852776,23411.541000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42494921,40.6921272,-73.9843423,23334.366000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42494924,40.6920899,-73.9833969,23341.492000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42496432,40.691039,-73.9894028,23610.708
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42497737,40.6960551,-73.9871076,22896.106999999996
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42502404,40.689222,-73.9846917,23816.930000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42510861,40.6901632,-73.9870995,23601.144999999993
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42515825,40.6903899,-73.9898327,23691.540999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42523094,40.6890086,-73.9861587,23796.829000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42523684,40.6896291,-73.985733,23718.150000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42523688,40.688451,-73.9827164,23860.801000000003
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42523691,40.6879371,-73.9813995,23776.527000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42523903,40.6905587,-73.9826854,23462.054000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42530376,40.6961684,-73.9900623,23340.209
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42530379,40.695061,-73.9901161,23263.527
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,42533974,40.695022,-73.9907543,23317.638
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278630368,40.692096,-73.9889495,23499.738999999998
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278630910,40.6909958,-73.9892384,23625.377999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278631323,40.6903367,-73.9896591,23707.327999999998
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278632281,40.6925287,-73.9888795,23548.310999999998
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278632502,40.6950187,-73.9886923,23577.234999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278632503,40.6961134,-73.988653,23061.743
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,278634702,40.6925341,-73.9890601,23441.864999999998
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,588036470,40.6910889,-73.986427,23495.026999999995
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,597844593,40.6929609,-73.9833513,23304.356000000007
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,597844596,40.6930266,-73.9831149,23160.477000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,597844756,40.6924916,-73.9905666,23610.152
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,597844772,40.6936062,-73.9835754,23229.437000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258875373,40.6913337,-73.9820768,23956.248000000003
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258875489,40.6899251,-73.9813796,23788.946000000004
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258875710,40.6920539,-73.9824379,23291.707000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258875754,40.688872,-73.9808694,23664.085000000003
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258945540,40.6932475,-73.9887372,23387.361999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258945651,40.693201,-73.9888695,23374.489999999998
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1258945659,40.693253,-73.988997,23361.700999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,1693893347,40.6931259,-73.9872481,23222.038999999993
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,2696777590,40.6899461,-73.983563,23621.400000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,3026465132,40.6936053,-73.9833753,23092.460000000006
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,3536386693,40.6932538,-73.9862175,23326.768999999993
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,4526565698,40.693721,-73.9834313,23078.756000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,4735727610,40.6922318,-73.9872962,23321.540999999994
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,5009155051,40.694921,-73.9860671,23109.709999999995
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,6933321234,40.6910987,-73.9891992,23637.300999999996
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,6993160951,40.6936085,-73.9842856,23169.560000000005
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,9201526517,40.6961868,-73.9905921,23295.496
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,9664385497,40.69496,-73.9889475,23171.769999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,10001058440,40.6949359,-73.988697,23568.019999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,11381945329,40.695257,-73.9886807,23603.750999999997
FedEx Ground,635 Zerega Ave,40.8198938,-73.8445832,11381945330,40.6961114,-73.9885861,23067.387
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464631,40.6920559,-73.9826228,26438.278000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464823,40.6921704,-73.9891263,26377.704000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464824,40.6918024,-73.9882134,26311.256000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464827,40.6914546,-73.9873387,26227.983000000004
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464832,40.690663,-73.9853532,26403.186
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464834,40.690561,-73.985105,26426.988
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464836,40.690292,-73.984433,26491.057
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464838,40.6901448,-73.9840629,26371.38900000002
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464844,40.6897015,-73.9829511,26319.961000000025
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464847,40.689358,-73.982098,26238.520000000026
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42464848,40.6889411,-73.9810499,26061.898000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42466438,40.6887841,-73.9835721,26149.67300000002
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42469226,40.6932563,-73.9881544,26473.918000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42469228,40.6922794,-73.9881997,26365.225000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42476732,40.6946198,-73.9906274,26702.50300000002
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42480566,40.693036,-73.984292,26663.471000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42480569,40.6930502,-73.9852301,26584.363000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42480571,40.693088,-73.986226,26500.291000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42481888,40.6950251,-73.9889427,26978.001000000007
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42481889,40.6949665,-73.987162,26618.808000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42491554,40.6959659,-73.9845903,26943.81800000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42491582,40.6911662,-73.9821756,26544.149000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42491585,40.6899297,-73.9815542,26184.441000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42491589,40.688761,-73.980843,26032.308000000026
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42492210,40.6904673,-73.9878775,26108.704000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42492213,40.6898629,-73.9882859,26033.190000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42492415,40.696123,-73.9888829,26855.81200000001
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42494919,40.6922042,-73.9862727,26429.713000000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42494920,40.6921587,-73.9852776,26662.404000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42494921,40.6921272,-73.9843423,26583.470000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42494924,40.6920899,-73.9833969,26503.654000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42496432,40.691039,-73.9894028,26250.510000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42497737,40.6960551,-73.9871076,26739.943000000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42502404,40.689222,-73.9846917,26255.89100000002
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42510861,40.6901632,-73.9870995,26182.503000000004
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42515825,40.6903899,-73.9898327,26170.120000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42523094,40.6890086,-73.9861587,26236.185000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42523684,40.6896291,-73.985733,26312.124000000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42523688,40.688451,-73.9827164,26124.985000000026
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42523691,40.6879371,-73.9813995,26000.108000000026
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42523903,40.6905587,-73.9826854,26624.216000000026
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42530376,40.6961684,-73.9900623,26837.058000000023
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42530379,40.695061,-73.9901161,27077.00800000001
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,42533974,40.695022,-73.9907543,26748.48800000002
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278630368,40.692096,-73.9889495,26360.656000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278630910,40.6909958,-73.9892384,26235.840000000007
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278631323,40.6903367,-73.9896591,26154.333000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278632281,40.6925287,-73.9888795,26409.228000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278632502,40.6950187,-73.9886923,26686.813000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278632503,40.6961134,-73.988653,26808.623000000007
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,278634702,40.6925341,-73.9890601,27255.34600000001
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,588036470,40.6910889,-73.986427,26301.013000000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,597844593,40.6929609,-73.9833513,26858.48100000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,597844596,40.6930266,-73.9831149,26714.602000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,597844756,40.6924916,-73.9905666,26505.165000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,597844772,40.6936062,-73.9835754,26783.562000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258875373,40.6913337,-73.9820768,26337.013000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258875489,40.6899251,-73.9813796,26169.71100000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258875710,40.6920539,-73.9824379,26422.687000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258875754,40.688872,-73.9808694,26044.850000000028
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258945540,40.6932475,-73.9887372,26490.757000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258945651,40.693201,-73.9888695,26484.068000000007
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1258945659,40.693253,-73.988997,27175.182000000008
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,1693893347,40.6931259,-73.9872481,26414.011000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,2696777590,40.6899461,-73.983563,26378.284000000025
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,3026465132,40.6936053,-73.9833753,26646.58500000003
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,3536386693,40.6932538,-73.9862175,26518.741000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,4526565698,40.693721,-73.9834313,26632.881000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,4735727610,40.6922318,-73.9872962,26314.509000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,5009155051,40.694921,-73.9860671,26711.276000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,6933321234,40.6910987,-73.9891992,26247.763000000006
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,6993160951,40.6936085,-73.9842856,26723.685000000027
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,9201526517,40.6961868,-73.9905921,26792.345000000023
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,9664385497,40.69496,-73.9889475,26985.251000000007
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,10001058440,40.6949359,-73.988697,26677.598000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,11381945329,40.695257,-73.9886807,26713.329000000005
DYY6 AMZL Delivery Station,566 Gulf Ave,40.6157836,-74.1887054,11381945330,40.6961114,-73.9885861,26808.785000000003
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464631,40.6920559,-73.9826228,24684.122000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464823,40.6921704,-73.9891263,24890.697
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464824,40.6918024,-73.9882134,24899.345999999998
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464827,40.6914546,-73.9873387,24816.072999999997
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464832,40.690663,-73.9853532,24985.983000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464834,40.690561,-73.985105,25009.785000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464836,40.690292,-73.984433,24946.581000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464838,40.6901448,-73.9840629,24981.817000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464844,40.6897015,-73.9829511,25073.043000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464847,40.689358,-73.982098,25154.484000000004
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42464848,40.6889411,-73.9810499,25055.043000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42466438,40.6887841,-73.9835721,25187.706000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42469226,40.6932563,-73.9881544,25062.007999999998
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42469228,40.6922794,-73.9881997,24953.315
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42476732,40.6946198,-73.9906274,24786.582
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42480566,40.693036,-73.984292,24641.228000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42480569,40.6930502,-73.9852301,24720.336000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42480571,40.693088,-73.986226,24716.324999999993
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42481888,40.6950251,-73.9889427,24572.525999999998
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42481889,40.6949665,-73.987162,24425.247999999996
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42491554,40.6959659,-73.9845903,24218.661000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42491582,40.6911662,-73.9821756,24789.993000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42491585,40.6899297,-73.9815542,24937.130000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42491589,40.688761,-73.980843,25081.602000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42492210,40.6904673,-73.9878775,24935.351999999995
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42492213,40.6898629,-73.9882859,25010.865999999995
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42492415,40.696123,-73.9888829,24450.337
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42494919,40.6922042,-73.9862727,24903.597000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42494920,40.6921587,-73.9852776,24819.547000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42494921,40.6921272,-73.9843423,24742.372000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42494924,40.6920899,-73.9833969,24749.498000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42496432,40.691039,-73.9894028,25018.714
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42497737,40.6960551,-73.9871076,24304.112999999998
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42502404,40.689222,-73.9846917,25224.936000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42510861,40.6901632,-73.9870995,25009.150999999994
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42515825,40.6903899,-73.9898327,25099.547
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42523094,40.6890086,-73.9861587,25204.835000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42523684,40.6896291,-73.985733,25126.156000000006
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42523688,40.688451,-73.9827164,25268.807000000004
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42523691,40.6879371,-73.9813995,25184.533000000007
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42523903,40.6905587,-73.9826854,24870.060000000005
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42530376,40.6961684,-73.9900623,24748.215
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42530379,40.695061,-73.9901161,24671.533
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,42533974,40.695022,-73.9907543,24725.644
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,278630368,40.692096,-73.9889495,24907.745
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,278630910,40.6909958,-73.9892384,25033.384
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,278631323,40.6903367,-73.9896591,25115.334
DYY5- Amazon Delivery Station,1500 Bassett Ave,40.8517042,-73.841249,278632281,40.6925287,-73.9888795,24956.317
