cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9521119,3014910024,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,449100,HOWARD AVENUE DEVELOPMENT L.P.,6,1909,1,,,914 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9521198,3014910049,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,525600,HOWARD AVENUE DEVELOPMENT L.P.,6,1910,1,,,843 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570031,3032650057,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,426600,"93 HIMROD TOWERS, LLC",6,1931,1,,,93 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9525530,3014970001,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,566100,HOWARD AVENUE DEVELOPMENT L.P.,6,1905,1,,,653 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523044,3015050062,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,399150,HOWARD AVENUE DEVELOPMENT L.P.,7,1907,1,,,447 Bainbridge Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9522432,3015010033,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,488700,HOWARD AVENUE DEVELOPMENT L.P.,6,1905,1,,,86 Saratoga Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9521325,3015037501,36047037300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,1,2568495,BROADWAYY DECATUR OWNERS LLC,55,2015,1,,,1672 Broadway,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/294.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524851,3015330052,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,1,327600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,8,1925,1,,,139 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524852,3015330054,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,327600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,8,1925,1,,,135 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524614,3015380018,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,340650,DEPARTMENT OF HOUSING PRESERVATION AND D EVELOPMENT,8,1921,1,,,98 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9523131,3015080008,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,453150,MAC HULL REDEVELOPMENT ASS.,7,1905,1,,,358 Bainbridge Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9480172,3015080074,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,455850,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6,1908,1,,,311 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526263,3015210054,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,272250,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6,1907,1,,,321 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527070,3015260046,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,227250,MAC HULL REDEVELOPMENT ASS.,6,1909,1,,,159a Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524369,3015330018,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,291600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6,1910,1,,,198 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481216,3015330028,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,198000,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6,1924,1,,,210 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526404,3015220059,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,272250,"KLANSTUY REALTY LLC, 25%",6,1908,1,,,373 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481113,3015220060,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,272250,"KLANSTUY REALTY LLC, 25%",6,1908,1,,,371 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481114,3015220061,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,272250,"KLANSTUY REALTY LLC, 25%",6,1908,1,,,369 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9332987,3015220064,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,350100,"KLANSTUY REALTY LLC, 25%",6,1908,1,,,363 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524173,3015250062,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,374400,"RALPH-GATES CLUSTER, L.P.",6,1909,1,,,85 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481335,3015170002,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,586350,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,27,1926,1,,,510 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481337,3015170007,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,275400,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,6,1926,1,,,516 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481486,3015280023,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,441000,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,27,1923,1,6.3,3.1,348 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9543402,3018470037,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,480600,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,6,1896,1,,,408 Marcus Garvey Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526544,3015350014,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,4351950,CONCERN MACDOUGAL LLC,65,2010,1,,,322 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9479968,3015350055,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,206100,"NORTON REALTY MG CLUSTER, L.P.",6,1911,1,,,213 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527939,3015400024,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,383400,"NORTON REALTY MG CLUSTER, LP",8,1910,1,,,216 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527438,3015420037,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,1377000,MOTHER GASTON HOUSING DEVELOPMENT FUND C OMPANY INC,50,2007,5,10.8,7.8,92 Mother Gaston Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481751,3015420044,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,2778300,21 TRUXTON HDFC,,2013,1,,,21 Truxton Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9525453,3015510038,36047030100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,1,473850,"NORTON REALTY MG CLUSTER, LP",9,1925,1,,,1207 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9482186,3015680001,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,1705950,ROCKRIDGE ASSOCIATES L.P.,44,1910,1,12.9,19.9,181 Rockaway Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526361,3015740016,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,292050,"NORTON REALTY MG CLUSTER, LP",8,1920,1,,,1480 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526363,3015740018,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,1,292050,"NORTON REALTY MG CLUSTER, L.P.",8,1920,1,,,1484 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526366,3015740022,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,227250,"NORTON REALTY MG CLUSTER, L.P.",6,1910,1,,,18 Havens Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527623,3015880001,36047028300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,13341600,HP WILLOUGHBY HOUSING CORPORATION,267,1976,3,,,721 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9525949,3015940002,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,405450,"RALPH-GATES CLUSTER, L.P.",8,1931,1,,,145 Marcus Garvey Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9528595,3015980041,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,467100,NU WORLD BUILDERS LLC,21,1931,1,,,62 Stuyvesant Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526773,3016010004,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,540900,910 DEKALB AVE L P,9,2002,1,,,904 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527922,3016040045,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,243450,NU WORLD BUILDERS LLC,16,1931,1,6.5,10.7,601 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9529418,3016070036,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,374400,NU WORLD BUILDERS LLC,16,1931,1,15.5,11.3,556 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536955,3018310077,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,316350,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,6,1900,1,,,431 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570038,3032650069,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,542700,LEAH LEB LLC,6,1931,1,,,65 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536979,3018320049,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,270900,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,12,1910,1,,,464 Nostrand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9493535,3018370053,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,518850,BOSTON ROAD OF BROOKLYN ASSOCIATES L.P.,25,1892,1,5.3,9.2,140 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9493683,3018380051,36047024900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,493200,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,16,1895,1,13,8.6,161 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9493863,3018410006,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,509400,"BAINBRIDGE CLUSTER ASSOCIATES, L.P.",8,1910,1,,,543 Throop Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9493990,3018430020,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1991700,ALHAMBRA ASSOCIATESL P,46,1890,1,,,500 Nostrand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9493403,3018340072,36047026700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,355050,PH HALSEY HANCOCK HOUSING DEVELOPMENT FU ND,12,1891,1,20,20.5,243 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9494049,3018440050,36047024900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,559800,PH HALSEY HANCOCK HOUSING DEVELOPMENT FU ND,10,1888,1,,,178 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536199,3018480001,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1170000,MT MACON LLC,22,1910,1,,,4 Macon Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9543914,3018500018,36047024900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,555750,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,8,1896,1,,,100 Macon Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9543307,3018510068,36047026900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,444600,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,12,1900,1,12.2,7.2,9 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9488138,3016760001,36047029700,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,990000,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,32,1893,1,10.3,8.9,305 Decatur Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9494328,3018540012,36047026900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,656100,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,15,1905,1,15.9,10.8,24 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9494329,3018540014,36047026900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,839700,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,16,1905,1,19.8,4.1,30 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9544219,3018540016,36047026900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,429300,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,16,1905,1,10.1,13.7,32 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9544221,3018540019,36047026900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,478350,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,16,1905,1,7.9,6.3,40 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9545447,3018630044,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,351900,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,11,1931,1,10.9,9.6,12 Kingston Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9544013,3018640073,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,341100,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,11,1931,1,8.6,12.4,367 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9545133,3018710003,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,499950,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,8,1931,1,,,39 Kingston Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9545134,3018710005,36047027100,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,499950,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,8,1931,1,,,37 Kingston Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536776,3018580024,36047027300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,560700,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,28,1904,3,4.9,8.6,20 Albany Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9494202,3018590006,36047027300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1183500,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,36,1904,1,9.2,7.9,15 Albany Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536784,3018590010,36047027300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,692100,ALBANY KINGSTON HOUSING DEVELOPMENT FUND,24,1904,1,6.4,5.6,7 Albany Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
